game,agent_mark,ply,board,player,action,after
495,O,2,...X.....,O,6,...X..O..
495,O,3,...X..O..,X,0,X..X..O..
495,O,4,X..X..O..,O,4,X..XO.O..
495,O,5,X..XO.O..,X,8,X..XO.O.X
495,O,6,X..XO.O.X,O,7,X..XO.OOX
495,O,7,X..XO.OOX,X,2,X.XXO.OOX
495,O,8,X.XXO.OOX,O,1,XOXXO.OOX
496,X,1,.........,X,4,....X....
496,X,2,....X....,O,1,.O..X....
496,X,3,.O..X....,X,0,XO..X....
496,X,4,XO..X....,O,6,XO..X.O..
496,X,5,XO..X.O..,X,7,XO..X.OX.
496,X,6,XO..X.OX.,O,3,XO.OX.OX.
496,X,7,XO.OX.OX.,X,2,XOXOX.OX.
496,X,8,XOXOX.OX.,O,5,XOXOXOOX.
496,X,9,XOXOXOOX.,X,8,XOXOXOOXX
497,O,1,.........,X,2,..X......
497,O,2,..X......,O,7,..X....O.
497,O,3,..X....O.,X,1,.XX....O.
497,O,4,.XX....O.,O,4,.XX.O..O.
497,O,5,.XX.O..O.,X,3,.XXXO..O.
497,O,6,.XXXO..O.,O,8,.XXXO..OO
497,O,7,.XXXO..OO,X,0,XXXXO..OO
498,X,1,.........,X,4,....X....
498,X,2,....X....,O,7,....X..O.
498,X,3,....X..O.,X,5,....XX.O.
498,X,4,....XX.O.,O,2,..O.XX.O.
498,X,5,..O.XX.O.,X,6,..O.XXXO.
498,X,6,..O.XXXO.,O,1,.OO.XXXO.
498,X,7,.OO.XXXO.,X,3,.OOXXXXO.
499,O,1,.........,X,0,X........
499,O,2,X........,O,2,X.O......
499,O,3,X.O......,X,8,X.O.....X
499,O,4,X.O.....X,O,3,X.OO....X
499,O,5,X.OO....X,X,7,X.OO...XX
499,O,6,X.OO...XX,O,1,XOOO...XX
499,O,7,XOOO...XX,X,5,XOOO.X.XX
499,O,8,XOOO.X.XX,O,6,XOOO.XOXX
499,O,9,XOOO.XOXX,X,4,XOOOXXOXX
